編號,客家語,客語標音,華語詞義,例句,翻譯,備註,詞性1,詞性2,分類
8-132,熟,shugˋ ,熟（烹煮至可食的程度）,這牛肉紅紅，有熟吂？,這牛肉紅紅的，有熟嗎？,,形容詞,,8居家生活
8-133,烳番薯,pu fanˋ shu,以熱灰燼燜烤番薯,冷天時，大人細子都好烳番薯食。,冬天時，大人小孩都喜歡烤地瓜吃。,,動詞,,8居家生活
8-134,西餐,siˋ conˋ ,西餐,在臺灣，不管愛食桌菜抑西餐，各樣料理都有。,在臺灣，不管要吃合菜還是西餐，各種料理都有。,,名詞,,6自然與景觀
8-135,此腔無此詞條,,,,,,,,
8-136,此腔無此詞條,,,,,,,,
9-1,矮細,aiˊ seˇ ,矮小,佢身形較矮細。,他體型比較矮小。,,形容詞,,9抽象概念與形容
9-2,半燒冷,banˇ shauˋ langˋ ,半冷半熱,半燒冷个水，洗身堵堵好。,半冷半熱的水，洗澡剛剛好。,,形容詞,,9抽象概念與形容
9-3,飽滿,bauˊ manˋ ,飽滿,"佢天庭飽滿，已有福氣。
這穀還吂飽滿。","他額頭飽滿，很有福氣。
這稻穀還沒很飽滿。",,形容詞,,9抽象概念與形容
9-4,表面,biauˊ mienˇ ,表面,佢表面係恁樣講，私下就毋知咧！,他表面上是那樣說，私底下就不知道了！,,名詞,,9抽象概念與形容
9-5,祕密,biˇ medˋ ,祕密,這隻祕密做毋得摎人講。,這個祕密不能跟別人說。,,名詞,,9抽象概念與形容
9-6,保守,boˊ shiuˊ ,保守,佢這個人較保守。,他這個人比較保守。,,形容詞,,9抽象概念與形容
9-7,背景,boiˇ ginˊ ,背景,時代背景,時代背景,,名詞,,9抽象概念與形容
9-8,扯飯,chaˊ pon+,下飯,菜脯當扯飯。,蘿蔔乾很下飯。,,副詞,,9抽象概念與形容
9-9,差毋多,caˋ m doˋ ,差不多,"差毋多會食忒咧。
兩儕生到差毋多。
恁毋聽講，較差毋多兜仔！","差不多快吃完了。
兩個人長得差不多。
這麼不聽話，差不多一點！（別太過分了！）",,副詞,,9抽象概念與形容
9-10,程度,chang tu+,程度,佢个英文程度當好。,他的英文程度很好。,,名詞,,9抽象概念與形容
9-11,齊,ce ,整齊；齊全,"摎書排分佢齊來
東西帶齊吂？","把書排整齊
東西帶齊了嗎？",,形容詞,,9抽象概念與形容
9-12,自私,cii+ siiˋ ,自私,做人毋好恁自私。,做人不要那麼自私。,,形容詞,,9抽象概念與形容
9-13,深,chimˋ ,深,這潭水當深，毋好下去搞水。,這潭水很深，不要下去玩水。,,形容詞,,9抽象概念與形容
9-14,臭餿,chiuˇ seuˋ ,餿味,這飯仰鼻着臭餿臭餿。,這飯怎麼聞起來有餿味。,,形容詞,,9抽象概念與形容
9-15,臭臊,chiuˇ soˋ ,羶臊味，臊味,佢个羊肉毋會臭臊，當好食。,他的羊肉不會有羶臊味，很好吃。,,形容詞,,9抽象概念與形容
9-16,臭腥,chiuˇ siangˋ ,形容魚、蝦等水產所發出的腥臭味,這魚仔盡臭腥。,這魚的腥味很重。,,形容詞,,9抽象概念與形容
9-17,重點,chung+ diamˊ ,重點,講話愛講重點。,講話要講重點。,,名詞,,9抽象概念與形容
9-18,聰明,cungˋ min,聰明,佢仰會恁聰明?,他怎麼會這麼聰明?,,形容詞,,9抽象概念與形容
9-19,單純,danˋ shun,單純,𠊎在單純个家庭出世。,我在單純的家庭出生。,,形容詞,,9抽象概念與形容
9-20,鬥緊,deuˇ ginˊ ,趕忙,定定仔來，毋使恁鬥緊。,慢慢來，不用那麼急。,,形容詞,,9抽象概念與形容
9-21,恬靜,diamˋ cin+,安靜無聲,莊下暗晡頭十點邊仔就已恬靜。,鄉下晚上十點左右就很安靜。,,形容詞,,9抽象概念與形容
9-22,適當,did/shid dongˋ ,適當,選出最適當个人去參加比賽。,選出最適當的人去參加比賽。,,形容詞,,9抽象概念與形容
9-23,短短,donˊ donˊ ,短短的,頭那毛剪到短短，較好整理。,頭髮剪得短短的，比較好整理。,,形容詞,,9抽象概念與形容
9-24,當地,dongˋ ti+,當地,這𠊎毋知，可能愛問當地人正知。,這我不知道，可能要問當地人才知道。,,形容詞,,9抽象概念與形容
9-25,當爽,dongˋ songˊ ,舒適；享受,冷天洗燒水當爽。,冬天洗熱水澡很舒適。,,形容詞,,9抽象概念與形容
9-26,篤實,dug shidˋ ,忠厚老實,阿哥係當篤實个人。,哥哥是很忠厚老實的人。,,形容詞,,9抽象概念與形容
9-27,法度,fab tu+,辦法,佢強強愛恁樣，𠊎有麼个法度?,他硬要這樣，我有什麼辦法？,,名詞,,9抽象概念與形容
9-28,壞處,faiˊ chuˇ ,壞處,你試着這方法有麼个壞處?,你覺得這方法有什麼壞處？,,名詞,,9抽象概念與形容
9-29,範圍,fam+ vui,範圍,這擺考試个範圍當闊。,這次考試的範圍很廣。,,名詞,,9抽象概念與形容
9-30,番綻,fanˋ canˇ ,頑皮,這細人仔番綻又毋聽人講，當難管教。,這孩子頑皮又不聽話，很難管教。,,形容詞,,9抽象概念與形容
9-31,環境,fan  ginˇ ,環境,保麗龍愛少用，係無會造成環境污染。,保麗龍要少用，要不然會造成環境污染。,,名詞,,9抽象概念與形容
9-32,費氣,fuiˇ hiˇ ,麻煩、費事,這下納稅無像頭擺恁費氣，有各種方法做得用。,現在繳稅不像以前那麼麻煩，有各種方法可以使用。,,形容詞,,9抽象概念與形容
9-33,方案,fongˋ onˇ ,方案,這方案好斯好，毋過還愛考慮一下。,這方案好是好，不過還是要考慮一下。,,名詞,,9抽象概念與形容
9-34,赴毋掣（來毋掣）,fuˇ m chad(loi m chad),遲到、來不及,較遽兜仔，去機場个時間會赴毋掣咧。,快一點，去機場的時間快來不及了。,,動詞,,9抽象概念與形容
9-35,糊塗,fu tu,糊塗,仰會恁糊塗？今晡日愛補課嗄來睡過頭！,怎麼會這麼糊塗？今天要補課卻睡過頭！,,形容詞,,9抽象概念與形容
9-36,福利,fug li+,福利,社會福利做到當好。,社會福利做得很好。,,名詞,,9抽象概念與形容
9-37,價值,gaˇ  chidˋ /dadˋ ,價值,這領衫忒貴，布嗄恁粗，無該價值。,這件衣服特別貴，布料卻這麼粗，沒那個價值。,,名詞,,9抽象概念與形容
9-38,家鄉,gaˋ hiongˋ ,家鄉,佢離開家鄉到都市去打拚。,他離開家鄉到都市去打拼。,,名詞,,9抽象概念與形容
9-39,合線,gab sienˇ ,和諧；有默契,佢兩儕講相聲盡合線。,他們倆說相聲很有默契。,,形容詞,,9抽象概念與形容
9-40,感情,gamˊ cin,感情,講着錢，斯會打壞感情。,談到錢，就會破壞感情。,,名詞,,9抽象概念與形容
9-41,尷尬,gamˋ gaiˇ ,尷尬，不乾脆的樣子,這實在還尷尬哦！毋知收好抑毋收好？,這實在很尷尬哦！不知道收好還是不收好？,,形容詞,,9抽象概念與形容
9-42,狡猾,gauˊ vadˋ ,狡猾,佢人盡狡猾。,他這個人很狡猾。,,形容詞,,9抽象概念與形容
9-43,記才,giˇ coi,記性,"這駁仔記才當差。
佢當無記才，一句話就記毋起來。","這陣子記性很差。
他記性很差，一句話都記不起來。",,名詞,,9抽象概念與形容
9-44,基本,giˋ bunˊ ,基本,"這題數學當基本。
這恁基本个事情，敢還愛人教?","這題數學很基本。
這那麼基本的事情，還需要人教嗎？",,形容詞,,9抽象概念與形容
9-45,技巧,giˋ kiauˊ ,技巧,"講話个技巧
做事愛有技巧","講話的技巧
做事要有技巧",,名詞,,9抽象概念與形容
9-46,基礎,giˋ cuˊ ,基礎,基礎愛打好正會穩。,基礎要打好才會穩。,,名詞,,9抽象概念與形容
9-47,兼,giamˋ ,靠近,"偎兼來，正聽得清楚。
毋好摎佢行忒兼。","靠過來，才聽得清楚。
不要和他走太近。",,形容詞,,9抽象概念與形容
9-48,急性,gib sinˇ ,急性子,佢較急性。,他性子比較急。,,形容詞,,9抽象概念與形容
9-49,激烈,gid liedˋ ,激烈,比賽十分激烈,比賽十分激烈,,形容詞,,9抽象概念與形容
9-50,結局,gied kiugˋ ,最後、結果,講恁多，結局還係愛自家做。,講那麼多，結果還是要自己做。,,名詞,,9抽象概念與形容
9-51,堅強,gienˋ kiong ,堅強,爺哀連等過身，佢還係當堅強。,父母相繼過世，他還是很堅強。,,形容詞,,9抽象概念與形容
9-52,經驗,ginˋ ngiam+,經驗,這師傅煮食經驗當足。,這師傅烹飪的經驗很豐富。,,名詞,,9抽象概念與形容
9-53,孤盲,goˋ moˋ ,（貶）罵人之語，意指別人很壞,摎正開个花恁樣拗淨淨，實在還孤盲！,把剛開的花這樣子摘光光，實在很壞！,,副詞,,9抽象概念與形容
9-54,高大,goˋ tai+,高大,阿哥像阿爸，生來高大高大。,哥哥像爸爸，長得很高大。,,形容詞,,9抽象概念與形容
9-55,膏膏, go go ,黏稠貌,麵煮忒久，煮到膏膏咧。,麵煮太久，煮得糊糊的了。,,形容詞,,9抽象概念與形容
9-56,各式各樣,gog  shid gog rhong+,各式各樣,店肚有賣各式各樣个褲,店裡有賣各式各樣的褲子,,形容詞,,9抽象概念與形容
9-57,該,goiˋ ,容易,這斯無恁該做，莫話着恁簡單。,這可沒那麼容易做，別以為很簡單。,,形容詞,,9抽象概念與形容
9-58,觀念,gonˋ ngiam+,觀念,佢个觀念還當傳統。,他的觀念還很傳統。,,名詞,,9抽象概念與形容
9-59,講法,gongˊ fab,說法,這講法𠊎毋識聽過，麼人摎你講个?,這說法我不曾聽過，誰跟你說的？,,名詞,,9抽象概念與形容
9-60,光華華,gongˋ va va,很明亮,該葩路燈光華華。,那盞路燈很明亮。,,形容詞,,9抽象概念與形容
9-61,孤老,guˋ loˊ ,孤僻,這人當孤老，全無朋友。,這人很孤僻，都沒有朋友。,,形容詞,,9抽象概念與形容
9-62,孤栖,guˋ siˋ ,孤獨；孤單,一個人戴當孤栖,一個人住很孤單,,形容詞,,9抽象概念與形容
9-63,乖,guaiˋ ,乖,"你乖乖坐等莫亂走。
厥妹仔當乖，當聽話。","你乖乖坐著別亂跑。
他的女兒很乖，很聽話。",,形容詞,,9抽象概念與形容
9-64,規矩,guiˋ giˊ ,規矩,做毋得恁無規矩，知無?,不可以這麼沒有規矩，知道嗎？,,名詞,,9抽象概念與形容
9-65,公當,gungˋ dongˇ ,公平,做裁判愛公當,當裁判要公平,,形容詞,,9抽象概念與形容
9-66,工夫,gungˋ fuˋ ,細心周到,佢辦事盡工夫，麼个事情都裝到好勢好勢。,他辦事很細心周到，什麼事情都處理得很妥當。,,形容詞,,9抽象概念與形容
9-67,罕得,hanˊ ded,難得,罕得看着佢兩姊嫂共下出門。,難得看到她們兩妯娌一起出門。,,形容詞,,9抽象概念與形容
9-68,效果,hauˊ goˊ ,效果,這藥仔效果無幾好。,這藥效果不是很好。,,名詞,,9抽象概念與形容
9-69,幸運,hen+ rhun+,幸運,佢得著這擺个頭獎，實在當幸運。,他得到這次的頭獎，實在很幸運。,,形容詞,,9抽象概念與形容
9-70,險險,hiamˊ hiamˊ ,差一點,駛車仔全無看路，險險撞着人。,開車都沒看路，差一點撞到人。,,形容詞,,9抽象概念與形容
9-71,翕,hib,悶熱,間肚恁翕，愛開窗門無？,房間裡這麼悶熱，要開窗戶嗎？,,形容詞,,9抽象概念與形容
9-72,現實,hien+ shidˋ ,現實,細人仔看着糖仔正會喊人，還現實！,小孩看到糖果才會跟人打招呼，真是現實！,,形容詞,,9抽象概念與形容
9-73,賢孝,hien hauˇ ,孝順,子女愛對爺哀賢孝。,子女要孝順父母。,,形容詞,,9抽象概念與形容
9-74,形體,hin tiˊ ,形狀,河豚摎海豚形體差十分多。,河豚和海豚體型差十分多。,,名詞,,9抽象概念與形容
9-75,鄉下,hiongˋ ha+,鄉下,阿舅在鄉下做田。,舅舅在鄉下種田。,,名詞,,9抽象概念與形容
9-76,好處,hoˊ chuˇ ,好處,運動對身體有當多好處。,運動對身體有很多好處。,,名詞,,9抽象概念與形容
9-77,好空,hoˊ kungˋ ,好運；好事,有麼个好空記得喊𠊎啊！,有什麼好事記得告訴我啊！,,名詞,,9抽象概念與形容
9-78,冷,langˋ ,寒冷,著恁少，毋會冷哦?,穿那麼少，不會冷哦？,,形容詞,,9抽象概念與形容
9-79,意義,rhiˇ  ngi+,意義,辦這活動當有意義。,辦這活動很有意義。,,名詞,,9抽象概念與形容
9-80,意外,rhiˇ ngoi+,意外,"係有麼个意外正摎你講。
工地做事已會發生意外，愛細義！","如果有什麼意外再跟你說。
工地工作很容易發生意外，要小心！",,名詞,,9抽象概念與形容
9-81,倚恃毋得,rhiˊ shi+ m ded,不可靠,這個人，淨賣嘴花，倚恃毋得。,這個人，光說不練，不可靠。,,形容詞,,9抽象概念與形容
9-82,如意,rhi rhiˇ ,如意,萬事如意,萬事如意,,形容詞,,9抽象概念與形容
9-83,緣投,rhan dau,英俊,細阿哥仔當緣投,小哥很英俊,,形容詞,,9抽象概念與形容
9-84,要緊,rhauˇ ginˊ ,要緊；重要,"你跢倒咧，膝頭有要緊無？
較要緊个事情愛遽遽先做。","你跌倒了，膝蓋有要緊嗎？
比較重要的事要快點先做。",,形容詞,,9抽象概念與形容
9-85,任務,rhim+ muˇ /vuˇ ,任務,這擺任務當重要。,這次的任務很重要。,,名詞,,9抽象概念與形容
9-86,痎,hoi,癢,"分蚊仔叼着當痎
恁毋知分寸，皮痎係無?","被蚊子叮到很癢
這麼不知道分寸，皮癢是嗎？",,形容詞,,9抽象概念與形容
9-87,幼幼仔,rhiuˇ rhiuˇ er,小小的或細細的,菜脯剁到幼幼仔正包粽仔。,蘿蔔乾剁得細細的再包粽子。,,形容詞,,9抽象概念與形容
9-88,有效,rhiuˋ hauˊ ,有效,這食嗽个藥水盡有效。,這咳嗽藥水很有效。,,形容詞,,9抽象概念與形容
9-89,優點,rhiuˋ diamˊ ,優點,佢个女朋友優點已多。,他的女朋友優點很多。,,名詞,,9抽象概念與形容
9-90,有孝,rhiuˋ hauˇ ,孝順,佢兩姊妹盡有孝。,他們兩姊妹很孝順。,,形容詞,,9抽象概念與形容
9-91,優秀,rhiuˋ siuˇ ,優秀,佢个細人仔隻隻都當優秀。,他的孩子每個都很優秀。,,形容詞,,9抽象概念與形容
9-92,友誼,rhiuˋ ngi,友誼,恁多年个友誼，實在難得。,那麼多年的友誼，實在難得。,,名詞,,9抽象概念與形容
9-93,命運,miang+ rhun+ ,命運,人个命運係自家做得把握个。,人的命運是自己可以掌握的。,,名詞,,9抽象概念與形容
9-94,運數,rhun+ siiˇ ,運氣,佢今年運數當好。,他今年運氣很好。,,名詞,,9抽象概念與形容
9-95,永久（永遠）,rhunˊ giuˊ (rhunˊ rhanˊ ),永遠,𠊎永久記得你个恩情。,我永遠記得你的恩情。,,形容詞,,9抽象概念與形容
9-96,勻,rhun,使均勻,摎穀勻開來晒,把稻穀均勻地鋪開晒太陽,,動詞,,9抽象概念與形容
9-97,用法,rhung+ fab,用法,藥袋仔後背有寫用法。,藥袋後面有寫用法。,,名詞,,9抽象概念與形容
9-98,勇敢,rhungˊ gamˊ ,勇敢,麼个就毋驚，實在勇敢！,什麼都不怕，實在勇敢！,,形容詞,,9抽象概念與形容
9-99,尖尖,ziamˋ ziamˋ ,尖銳,針尖尖，你斯愛擎好，毋好𨅔着。,針尖尖的，你可要拿好，不要刺到。,,形容詞,,9抽象概念與形容
9-100,靚膩膩,ziangˋ neˇ neˇ ,美麗的,厥妹仔生來靚膩膩。,他的女兒長得很美麗。,,形容詞,,9抽象概念與形容
9-101,具體,ki+ tiˊ ,具體,敢有較具體个辦法?,可有什麼比較具體的辦法嗎？,,形容詞,,9抽象概念與形容
9-102,慶腳,kiangˇ giog,精明、厲害,厥心臼當慶腳。,他的媳婦很精明。,,形容詞,,9抽象概念與形容
9-103,輕可,kiangˋ koˊ ,輕微的，不足道的；輕鬆,"佢跢倒，膝頭鑪着算輕可啦！
佢當精，專門擇輕可个事來做。","他跌倒，膝蓋擦傷算是輕微的啦！
他很精明，專門挑輕鬆的工作來做。",,形容詞,,9抽象概念與形容
9-104,缺點,kied diamˊ ,缺點,一張嘴唊唊滾，就係佢个缺點。,一張嘴說個不停，就是他的缺點。,,名詞,,9抽象概念與形容
9-105,慨,koiˊ ,出手大方、慷慨,佢使錢當慨，完全毋知痛。,他花錢出手大方，完全不心疼。,,形容詞,,9抽象概念與形容
9-106,看法,konˇ fab ,看法,這件事，你个看法仰般?,這件事，你的看法如何？,,名詞,,9抽象概念與形容
9-107,空,kungˋ ,空；沒有東西的,尾間屋空空無人戴。,尾端那間房子空空的沒有人住。,,形容詞,,9抽象概念與形容
9-108,烈,lad,旺盛；強烈,"火當烈
日頭恁烈","火很旺盛
陽光很烈",,形容詞,,9抽象概念與形容
9-109,㜮,lamˊ ,不佳,"這攤仔生理毋會㜮。
佢个身體當㜮，當輒去分先生看。","這攤子的生意不錯。
他身體很差，很常去看醫生。",,形容詞,,9抽象概念與形容
9-110,冷颼颼仔,langˋ siu siu er,冷颼颼的,這幾下日冷颼颼仔。,這幾天冷颼颼的。,,形容詞,,9抽象概念與形容
9-111,冷沁沁,langˋ simˇ simˇ ,淒清寒冷的樣子,這幾日天時冷沁沁。,這幾天天氣很寒冷。,,形容詞,,9抽象概念與形容
9-112,伶俐,lang li+,手腳俐落；乾淨,佢做事當伶俐。,他工作很俐落。,,形容詞,,9抽象概念與形容
9-113,落落,lauˇ lauˇ ,鬆脫的樣子,恁大咧，褲還著到落落，毋知見笑。,這麼大了，褲子還穿得鬆垮垮的，不知羞恥。,,形容詞,,9抽象概念與形容
9-114,利,li+,物品尖銳、銳利；敏銳,"這刀仔當利，愛擎好。
佢歲數大，毋過耳公還已利。","這刀子很銳利，要拿好。
他年紀大，不過耳朵還很敏銳。",,形容詞,,9抽象概念與形容
9-115,力, lidˋ ,力,"出力
當有力","出力
很有力氣",,名詞,,9抽象概念與形容
9-116,力量,lidˋ liong+,力量,俚人毋好看輕大自然个力量。,我們人不可看輕大自然的力量。,,名詞,,9抽象概念與形容
9-117,涼爽,liong songˊ ,涼爽、涼快,秋天當涼爽。,秋天很涼爽。,,形容詞,,9抽象概念與形容
9-118,溜掠,liu liagˋ ,動作靈活,阿姆手腳當溜掠。,媽媽手腳很靈活。,,形容詞,,9抽象概念與形容
9-119,落後,logˋ heu+,落後,去發展較落後个國家，愛注意安全摎衛生。,去發展比較落後的國家，要注意安全和衛生。,,形容詞,,9抽象概念與形容
9-120,樂觀,logˋ gonˋ ,樂觀,佢係樂觀个人。,他是樂觀的人。,,形容詞,,9抽象概念與形容
9-121,亂,lon+,亂,"亂講話
交通當亂","亂講話
交通很亂",,形容詞,,9抽象概念與形容
9-122,魯夫,luˋ fuˋ ,脾氣暴躁，不可理喻,該人當魯夫，動啊着就面爪爪。,那人很不可理喻，動不動就一臉凶樣。,,形容詞,,9抽象概念與形容
9-123,美滿,muiˋ manˋ ,美好,兩公婆同心協力，創造幸福美滿个家庭。,夫妻倆同心協力，創造幸福美滿的家庭。,,形容詞,,9抽象概念與形容
9-124,命,miang+ ,命,各人个命，莫怨怪別人。,人各有命，不要怨怪別人。,,名詞,,9抽象概念與形容
9-125,面積,mienˇ zid,面積,地球有百分之七十个面積係海洋。,地球有百分之七十的面積是海洋。,,名詞,,9抽象概念與形容
9-126,綿,mien,軟爛；爛掉,"飯煮到綿綿。
柑仔綿忒，食毋得咧！","飯煮得軟爛。
橘子爛掉，不能吃了！",,形容詞,,9抽象概念與形容
9-127,綿綿,mien mien,稀爛,"歸臺車仔撞到綿綿。
玻璃盎仔爛到綿綿。","整輛車撞到稀爛。
玻璃瓶碎得稀爛。",,形容詞,,9抽象概念與形容
9-128,明顯,min hienˊ ,明顯,厥面項个疤盡明顯。,他臉上的疤痕很明顯。,,形容詞,,9抽象概念與形容
