編號,客家語,客語標音,客語音檔,華語詞義,例句,例句音檔,翻譯,備註,詞性1,詞性2,分類
5-1,矮,aiˊ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-001.mp3,矮,"兜張矮凳仔來分𠊎坐
佢兩儕高矮差毋多",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-001s.mp3,"端一張矮凳來讓我坐。
他們兩人的身高高矮差不多。",,形容詞,,5抽象概念與形容
5-2,冰,benˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-002.mp3,冰冷,你个手仰恁冰？,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-002s.mp3,你的手怎麼那麼冰冷？,,形容詞,,5抽象概念與形容
5-3,差,caˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-003.mp3,差、不好的,佢考試考差，心情毋好,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-003s.mp3,他考試考差，心情不好。,,形容詞,,5抽象概念與形容
5-4,脆,ceˇ/cioiˇ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-004.mp3,脆,醃瓜仔食起來當脆,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-004s.mp3,醃黃瓜吃起來很脆。,,形容詞,,5抽象概念與形容
5-5,瘦,seuˇ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-005.mp3,瘦,正餐毋食，歸隻人瘦夾夾仔,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-005s.mp3,不吃正餐，整個人瘦巴巴。,,形容詞,,5抽象概念與形容
5-6,自由,cii+  rhiu,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-006.mp3,自由,隨在你！愛仰般係你个自由,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-006s.mp3,隨便你！要怎麼做是你的自由。,,名詞,,5抽象概念與形容
5-7,自動,cii+ tung+,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-007.mp3,自動；主動,"這冷氣會自動關忒
看人無閒，愛自動𢯭手",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-007s.mp3,"這冷氣會自動關掉。
看到別人很忙碌，要主動幫忙。",,形容詞,,5抽象概念與形容
5-8,直,chidˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-008.mp3,直 ,這條路直直行，就會到咧！,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-008s.mp3,這條路直直走，就會到了！,,形容詞,,5抽象概念與形容
5-9,著,chogˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-009.mp3,正確、對的,著抑毋著呢?,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-009s.mp3,對還是不對？,,形容詞,,5抽象概念與形容
5-10,衰過,coiˋ goˇ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-010.mp3,可憐,佢皮包仔毋見忒，又出車禍，實在還衰過,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-010s.mp3,他的皮包不見了，又出車禍，實在真可憐。,,形容詞,,5抽象概念與形容
5-11,長, chong,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-011.mp3,長（形容空間或時間上的長度）,"頭那毛留到當長
這垤布有十尺長",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-011s.mp3,"頭髮留很長。
這匹布有十尺長。",,形容詞,,5抽象概念與形容
5-12,臭,chiuˇ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-012.mp3,臭,這袋垃圾當臭,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-012s.mp3,這袋垃圾很臭。,,形容詞,,5抽象概念與形容
5-13,粗,cuˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-013.mp3,粗糙、不平滑,"阿姆个手摸起來粗粗
粗布仔",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-013s.mp3,"媽媽的手摸起來很粗糙。
粗布。",,形容詞,,5抽象概念與形容
5-14,重要,chung+ rhauˇ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-014.mp3,重要,這一等重要，愛記下來,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-014s.mp3,這非常重要，要記下來。,,形容詞,,5抽象概念與形容
5-15,重, chungˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-015.mp3,重,佢个書包仔有兩公斤恁重,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-015s.mp3,他的書包有兩公斤這麼重。,,形容詞,,5抽象概念與形容
5-16,低,daiˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-016.mp3,低,這片褲腳較低，拉較高兜,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-016s.mp3,這邊褲腳較低，拉高一點。,,形容詞,,5抽象概念與形容
5-17,恬,diamˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-017.mp3,安靜,佢毋知仰般咧，今晡日當恬,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-017s.mp3,他不知怎麼了，今天非常安靜。,,形容詞,,5抽象概念與形容
5-18,恬恬,diamˋdiamˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-018.mp3,靜肅、沉默,人在該看電視，你恬恬莫講話,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-018s.mp3,人家在看電視，你安靜不要說話。,,形容詞,,5抽象概念與形容
5-19,茄色(吊菜色),kio sed(diauˇcoiˇsed),https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-019.mp3,紫色,茄色个葡萄,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-019s.mp3,紫色的葡萄。,,名詞,,5抽象概念與形容
5-20,多,doˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-020.mp3,多,阿哥食較多，老弟食較少,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-020s.mp3,哥哥吃比較多，弟弟吃比較少。,,形容詞,,5抽象概念與形容
5-21,短,donˊ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-021.mp3,短,"裙著恁短，敢毋會冷？
日仔恁短，一下仔就斷烏咧！",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-021s.mp3,"裙子穿那麼短，不會冷嗎？
白天那麼短，一下子就天黑了！",,形容詞,,5抽象概念與形容
5-22,佇毋著,duˇ m diau,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-022.mp3,受不了、無法承受,"這垃圾放忒久，臭到佇毋著
緊蹶樓梯，阿婆膝頭佇毋著",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-022s.mp3,"這垃圾放太久，臭到受不了。
一直爬樓梯，祖母膝蓋無法承受。",,形容詞,,5抽象概念與形容
5-23,肚屎枵,duˊ shiˊiauˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-023.mp3,肚子餓,朝晨無食，有兜仔肚屎枵,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-023s.mp3,早上沒吃飯，肚子有點餓。,,副詞,,5抽象概念與形容
5-24,東西,dungˋsiˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-024.mp3,東西,"阿姊个東西一千擔
東西向个河壩",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-024s.mp3,"姊姊的東西很多。
東西向的河流。",,名詞,,5抽象概念與形容
5-25,闊,fad,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-025.mp3,寬,佢个屋當闊,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-025s.mp3,他的房子很寬闊。,,形容詞,,5抽象概念與形容
5-26,發達,fad tadˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-026.mp3,發達,這下醫學恁發達，定著無問題啦！,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-026s.mp3,現在醫學那麼發達，一定沒問題啦！,,形容詞,,5抽象概念與形容
5-27,壞,faiˊ/fai+,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-027.mp3,壞,"水果壞淨淨
電視壞忒",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-027s.mp3,"水果全壞光。
電視壞掉。",,形容詞,,5抽象概念與形容
5-28,方法,fongˋfab,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-028.mp3,方法,這問題已大條，你有麼个方法？,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-028s.mp3,這個問題很嚴重，你有什麼方法？,,名詞,,5抽象概念與形容
5-29,方便,fongˋ pien+,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-029.mp3,方便,有高鐵後，交通當方便,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-029s.mp3,有高鐵後，交通很方便。,,形容詞,,5抽象概念與形容
5-30,方面,fongˋmienˇ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-030.mp3,方面,佢係氣象方面个專家,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-030s.mp3,他是氣象方面的專家。,,名詞,,5抽象概念與形容
5-31,赴着,fuˇdoˊ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-031.mp3,趕上,好得有赴着這枋車，無就會慢到咧！,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-031s.mp3,還好有趕上這班車，不然就會遲到了！,,動詞,,5抽象概念與形容
5-32,赴毋着,fuˇ m   doˊ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-032.mp3,來不及、趕不上,赴毋着車枋，等下二枋車好咧！,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-032s.mp3,趕不上這班車，等下一班車好了！,,動詞,,5抽象概念與形容
5-33,苦,fuˊ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-033.mp3,味道苦,苦瓜食起來當苦,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-033s.mp3,苦瓜吃起來很苦。,,形容詞,,5抽象概念與形容
5-34,紅,fung ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-034.mp3,紅,紅色,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-034s.mp3,紅色。,,形容詞,,5抽象概念與形容
5-35,假,gaˊ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-035.mp3,假,這係假藥，會食壞人,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-035s.mp3,這是假藥，會吃壞身體。,,形容詞,,5抽象概念與形容
5-36,柑色,gamˋsed,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-036.mp3,橙色,一領柑色个裌仔,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-036s.mp3,一件橙色的背心。,,名詞,,5抽象概念與形容
5-37,遽,giag,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-037.mp3,快,"狗仔走當遽，你哪走得佢贏？
遽兜去讀書！毋好緊看電視。",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-037s.mp3,"狗跑得很快，你怎麼跑得贏牠？
快點去讀書！不要一直看電視。",,形容詞,,5抽象概念與形容
5-38,急,gib,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-038.mp3,急,時間還當多，你毋使急！,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-038s.mp3,時間還很多，你不用著急！,,形容詞,,5抽象概念與形容
5-39,結果,gied goˊ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-039.mp3,結果,昨晡日个面試，結果出來吂？,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-039s.mp3,昨天的面試，結果出來了嗎？,,動詞,名詞,5抽象概念與形容
5-40,簡單,gienˊdanˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-040.mp3,簡單,"這題目簡單到講毋得
這正經無恁簡單，你做得教𠊎無？",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-040s.mp3,"這題目簡單得不得了。
這真的沒那麼簡單，你可以教我嗎？",,形容詞,,5抽象概念與形容
5-41,金, gimˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-041.mp3,亮,厥鞋捽到當金,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-041s.mp3,他的鞋子擦得很亮。,,名詞,,5抽象概念與形容
5-42,金金,gimˋgimˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-042.mp3,亮晶晶,"窗門日日捽到金金
這細人仔目珠金金，當得人惜",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-042s.mp3,"窗戶每天擦得亮晶晶。
這小孩眼睛亮晶晶，很可愛。",,形容詞,,5抽象概念與形容
5-43,高,goˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-043.mp3,高,舊年還細細隻，佢今年高加已多,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-043s.mp3,去年還很矮小，他今年長高很多。,,形容詞,,5抽象概念與形容
5-44,光,gongˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-044.mp3,明亮,便所火光光，麼人無關忒？,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-044s.mp3,廁所燈亮著，誰沒關？,,形容詞,,5抽象概念與形容
5-45,狹,habˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-045.mp3,狹窄,這巷仔狹狹仔，斯一臺車仔過得,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-045s.mp3,這條巷子很窄，只有一臺車能過。,,形容詞,,5抽象概念與形容
5-46,鹹,ham,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-046.mp3,鹹,豆油當鹹,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-046s.mp3,醬油很鹹。,,形容詞,,5抽象概念與形容
5-47,閒,han,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-047.mp3,閒、不忙碌,歸日閒閒在屋下，毋知愛做麼个？,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-047s.mp3,整天在家閒閒沒事，不知道要做什麼？,,形容詞,,5抽象概念與形容
5-48,緪,hen,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-048.mp3,緊,"䌈緪來正毋會㪐忒
這駁仔手頭較緪",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-048s.mp3,"綁緊來才不會脫落。
這陣子手頭較緊。",,形容詞,,5抽象概念與形容
5-49,後生,heu+  sangˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-049.mp3,年輕,"𠊎先生還當後生
七後生八後生",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-049s.mp3,"我的老師還很年輕。
年紀輕輕地。",,形容詞,,5抽象概念與形容
5-50,形,hin  ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-050.mp3,形狀、形體,這箱仔个形係四角形,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-050s.mp3,這個箱子的形狀是四角形。,,名詞,,5抽象概念與形容
5-51,好,hoˊ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-051.mp3,良好,佢在學校表現當好,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-051s.mp3,他在學校表現很好。,,形容詞,,5抽象概念與形容
5-52,好食, hoˊ shidˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-052.mp3,好吃,這粄仰會恁好食？,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-052s.mp3,這粄怎麼會那麼好吃？,,形容詞,,5抽象概念與形容
5-53,好勢,hoˊsheˇ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-053.mp3,妥當,"佢手板當遽，兩下半就做好勢咧！
裝到好勢好勢",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-053s.mp3,"他手腳很快，一下子就做好了！
處理得很妥當。",,形容詞,,5抽象概念與形容
5-54,好聽,hoˊtangˇ/tangˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-054.mp3,好聽,這條歌仔當好聽,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-054s.mp3,這首歌很好聽。,,形容詞,,5抽象概念與形容
5-55,意思,rhiˇsiiˇ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-055.mp3,意思,"你這麼个意思？
這門親，看你意思仰般
這篇文章當有意思",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-055s.mp3,"你這什麼意思？
這門親事，看你的意思如何。
這篇文章很有意思。",,名詞,,5抽象概念與形容
5-56,贏,rhang,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-056.mp3,贏,"佢贏咧！你輸咧！
你恁重，麼人揹得贏",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-056s.mp3,"他贏了！你輸了！
你那麼重，誰背得動？",,動詞,,5抽象概念與形容
5-57,一息仔,rhid  sid er+,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-057.mp3,一點點,伸一息仔定定，你食忒佢好啦,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-057s.mp3,剩一點點而已，你吃掉好了。,,副詞,,5抽象概念與形容
5-58,圓,rhan,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-058.mp3,圓,圓桌,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-058s.mp3,圓桌。,,形容詞,,5抽象概念與形容
5-59,幼,rhiuˇ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-059.mp3,細,"你个手恁幼，怕當好命
這條魚有幼骨，食該下愛注意",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-059s.mp3,"你的手那麼細嫩，也許很好命。
這隻魚有細骨，吃的時候要小心。",,形容詞,,5抽象概念與形容
5-60,有閒,rhiuˋ han,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-060.mp3,有空,有閒來尞！,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-060s.mp3,有空來玩！,,副詞,,5抽象概念與形容
5-61,有用,rhiuˋ rhung+,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-061.mp3,有用、懂事,厥倈仔正經當有用,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-061s.mp3,他的兒子真的很懂事。,,副詞,,5抽象概念與形容
5-62,有名,rhiuˋ miang,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-062.mp3,有名,這間店當有名,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-062s.mp3,這間店很有名。,,形容詞,,5抽象概念與形容
5-63,尖,ziamˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-063.mp3,擁擠、擠；尖銳,"車肚當尖，愛下車時尖都毋得出
過年去到哪都人尖人
刀仔尖尖，你斯愛擎好",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-063s.mp3,"車上很擁擠，要下車時擠到出不去。
過年去到哪裡都人擠人。
刀子很尖銳，你要拿好。",,形容詞,,5抽象概念與形容
5-64,靚,ziangˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-064.mp3,漂亮,"佢个字寫到當靚
老妹生到已靚，當多人中意佢",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-064s.mp3,"他的字寫得很漂亮。
妹妹長得很漂亮，很多人喜歡她。",,形容詞,,5抽象概念與形容
5-65,精,zinˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-065.mp3,聰明,這細人仔當精,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-065s.mp3,這個小孩很聰明。,,形容詞,,5抽象概念與形容
5-66,奇怪,ki guaiˇ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-066.mp3,奇怪,仰會有恁奇怪个事情？,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-066s.mp3,怎麼會有這麼奇怪的事情？,,形容詞,,5抽象概念與形容
5-67,奇妙,ki miauˊ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-067.mp3,奇妙,這發明實在當奇妙,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-067s.mp3,這發明實在很奇妙？,,形容詞,,5抽象概念與形容
5-68,慶,kiangˇ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-068.mp3,厲害、能幹,到到考頭名，實在還慶,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-068s.mp3,次次考第一名，實在很厲害。,,形容詞,,5抽象概念與形容
5-69,輕, kiangˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-069.mp3,輕,輕輕仔放，莫恁大力,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-069s.mp3,輕輕地放，不要那麼大力。,,形容詞,,5抽象概念與形容
5-70,舊,kiu+,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-070.mp3,舊,佢當省，一雙鞋對新著到舊,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-070s.mp3,他很節省，一雙鞋從新穿到舊。,,形容詞,,5抽象概念與形容
5-71,共樣,kiung+  rhong+,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-071.mp3,一樣,這兩隻杯仔看起來共樣共樣,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-071s.mp3,這兩個杯子看起來一模一樣。,,形容詞,,5抽象概念與形容
5-72,困難,kunˇnan,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-072.mp3,困難,堵着困難，毋好恁會呻,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-072s.mp3,遇到困難，不要那麼會抱怨。,,形容詞,名詞,5抽象概念與形容
5-73,罅,la+,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-073.mp3,足夠,蒜頭放一半就罅咧,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-073s.mp3,蒜頭放一半就夠了。,,形容詞,,5抽象概念與形容
5-74,辣,ladˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-074.mp3,辣,辣椒仔當辣,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-074s.mp3,辣椒很辣。,,形容詞,,5抽象概念與形容
5-75,爛, lan+,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-075.mp3,破,"這麼个褲？一扯就爛忒
碗分佢打爛忒",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-075s.mp3,"這什麼褲子？一扯就破掉。
碗被他打破。",,動詞,,5抽象概念與形容
5-76,懶尸,nanˋshiˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-076.mp3,懶惰,無做事，會緊尞緊懶尸,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-076s.mp3,不工作，會越玩越懶惰。,,形容詞,,5抽象概念與形容
5-77,懶, nanˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-077.mp3,懶,佢發病，歸日試着人懶懶,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-077s.mp3,他生病，整天覺得懶洋洋的。,,形容詞,,5抽象概念與形容
5-78,冷,langˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-078.mp3,冷、涼,"冷飯
冷水",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-078s.mp3,"冷飯。
冷水。",,形容詞,,5抽象概念與形容
5-79,厲害,li+ hoi+,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-079.mp3,厲害,"你仰會恁厲害？
水果个價數起到當厲害",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-079s.mp3,"你怎麼會這麼厲害？
水果的價格漲得很厲害。",,形容詞,,5抽象概念與形容
5-80,涼,liong,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-080.mp3,涼,外背當涼，做得去禾埕坐尞,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-080s.mp3,外面很涼，可以去院子坐著聊天。,,形容詞,,5抽象概念與形容
5-81,老,loˊ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-081.mp3,舊的；年紀大的、年長的,"佢个老屋分阿公賣忒
厥爸當老咧正降着佢一個倈仔",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-081s.mp3,"他的老家被爺爺賣掉。
他爸爸年紀很大了才生了他這麼一個兒子。",,形容詞,,5抽象概念與形容
5-82,老實,loˊshidˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-082.mp3,老實；誠實,"佢人當老實，你做得相信佢
老實摎你講，𠊎當惱佢",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-082s.mp3,"他做人很老實，你可以相信他。
跟你說實話，我很討厭他。",,形容詞,,5抽象概念與形容
5-83,灰色（老鼠色、火灰色）,foiˋsed(loˊ chuˊ sed、foˊfoiˋsed) ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-083.mp3,灰色,象个色係灰色,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-083s.mp3,大象的顏色是灰色。,,名詞,,5抽象概念與形容
5-84,毋著,m chogˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-084.mp3,不對、不正確,這字寫毋著咧！,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-084s.mp3,這字寫錯了！,,形容詞,,5抽象概念與形容
5-85,毋好,m hoˊ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-085.mp3,不好；不可以、不要,愛摎人好好尞，毋好冤家,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-085s.mp3,要跟人好好相處，不要吵架。,,形容詞,,5抽象概念與形容
5-86,毋見忒,m gienˇted,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-086.mp3,不見（了）,佢个手機毋見忒咧！,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-086s.mp3,他的手機不見了！,,形容詞,短語,5抽象概念與形容
5-87,毋罅,m la+,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-087.mp3,不足,這錢正一息仔，毋罅佢使,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-087s.mp3,這錢才一點點，不夠他花費。,,形容詞,,5抽象概念與形容
5-88,毋會,m voi+,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-088.mp3,不會,麼个都毋會，實在衰過！,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-088s.mp3,什麼都不會，實在可憐！,,動詞,,5抽象概念與形容
5-89,麻煩,ma fan,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-089.mp3,麻煩,自家做得就自家來，莫緊麻煩人,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-089s.mp3,自己能做就自己來，不要一直麻煩別人。,,動詞,形容詞,5抽象概念與形容
5-90,慢,man+,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-090.mp3,緩慢,走恁遽做麼个？慢慢仔行斯好,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-090s.mp3,跑那麼快幹麼？慢慢走就好。,,形容詞,,5抽象概念與形容
5-91,無法度,mo fab tu+,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-091.mp3,沒辦法,下隻月个會議，𠊎無法度參加,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-091s.mp3,下個月的會議，我沒辦法參加。,,副詞,,5抽象概念與形容
5-92,無閒,mo han,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-05-092.mp3,沒空、忙碌,過年時節十分無閒,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-05-092s.mp3,過年期間非常忙碌。,,形容詞,,5抽象概念與形容
