編號,客家語,客語標音,客語音檔,華語詞義,例句,例句音檔,翻譯,備註,詞性1,詞性2,分類
11-36,歡頭笑面,fanˇ teuˋ sioo^ mien^ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-036.mp3,歡顏笑臉,對人客愛歡頭笑面。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-036s.mp3,對客人要歡顏笑臉。,,形容詞,,11社會關係與行為
11-37,付出,fu^ chidˊ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-037.mp3,付出,佢為着家庭付出真多,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-037s.mp3,他為了家庭付出很多,,動詞,,11社會關係與行為
11-38,負擔,fu damˇ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-038.mp3,負擔,"負擔毋會起。
社會个負擔。",https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-038s.mp3,"負擔不起。
社會的負擔。",,動詞,,11社會關係與行為
11-39,夫娘人,buˇ ngiongˋ nginˋ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-039.mp3,婦人,遐個夫娘人真慶，事情做到伶伶俐俐。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-039s.mp3,那個婦人很能幹，事情做得乾淨俐落。,,名詞,,11社會關係與行為
11-40,家婆,gaˇ pooˋ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-040.mp3,婆婆，指丈夫的母親,,,,,名詞,,11社會關係與行為
11-41,加油,gaˇ rhiuˋ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-041.mp3,加油料；替他人打氣、鼓勵時的用語,"車無油愛加油。
想愛有好成績，愛較加油兜。",https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-041s.mp3,"車子沒油要加油。
想要有好成績，要更加油一點。",,動詞,,11社會關係與行為
11-42,家庭,gaˇ tenˋ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-042.mp3,家庭,家庭和樂,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-042s.mp3,家庭和樂,,名詞,,11社會關係與行為
11-43,家長,gaˇ zhong^ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-043.mp3,家長,雙方家長,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-043s.mp3,雙方家長,,名詞,,11社會關係與行為
11-44,感謝狀,gam^ cia cong,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-044.mp3,感謝狀、謝帖,學校頒發感謝狀得佢。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-044s.mp3,學校頒發感謝狀給他。,,名詞,,11社會關係與行為
11-45,教訓,gau^ fun^ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-045.mp3,教訓,這個細子無規矩，無教訓一下毋會使。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-045s.mp3,這小孩沒規矩，不教訓一下不行。,,動詞,,11社會關係與行為
11-46,細子頭王,se^ zu^ teuˋ ongˋ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-046.mp3,頑皮王,大家攏喊佢細子頭王。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-046s.mp3,大家都叫他頑皮王。,,名詞,,11社會關係與行為
11-47,教人,gau^ nginˋ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-047.mp3,教導人,教人讀書,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-047s.mp3,教人讀書,,動詞,,11社會關係與行為
11-48,交朋友,gauˇ penˋ rhiu^ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-048.mp3,交朋友,和人交朋友愛用真心。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-048s.mp3,與人家交朋友要用真心。,,動詞,,11社會關係與行為
11-49,交流,gauˇ liuˋ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-049.mp3,交流,和人交流,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-049s.mp3,跟人家交流,,動詞,,11社會關係與行為
11-50,舉辦,gi^ peen,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-050.mp3,舉辦,運動會幾時舉辦？,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-050s.mp3,運動會何時舉辦？,,動詞,,11社會關係與行為
11-51,計較,ge^ gau^ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-051.mp3,計較,屋下人莫恁計較。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-051s.mp3,家人之間不要那麼計較。,,動詞,,11社會關係與行為
11-52,見怪,gien^ guai^ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-052.mp3,抱怨、責備,請你莫見怪。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-052s.mp3,請你不要見怪。,,動詞,,11社會關係與行為
11-53,建議,gien^ ngi ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-053.mp3,建議,這個建議毋會䆀哦！,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-053s.mp3,這建議不會錯哦！,,名詞,動詞,11社會關係與行為
11-54,見人,gien^ nginˋ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-054.mp3,出現在他人面前,佢藏在房間內底，毋敢見人。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-054s.mp3,他躲在房裡，不敢見人。,,動詞,,11社會關係與行為
11-55,溝通,geuˇ tungˇ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-055.mp3,溝通,和佢溝通幾下擺，猶係共樣。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-055s.mp3,跟他溝通好幾次，還是一樣。,,動詞,,11社會關係與行為
11-56,過家,goo^ gaˇ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-056.mp3,串門子,佢見食飽即去過家，尞到毋知好轉。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-056s.mp3,他每次吃飽就去串門子，聊到不知道該回家了。,,動詞,,11社會關係與行為
11-57,角色,gooˊ sedˊ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-057.mp3,角色,佢這擺做个角色係警察。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-057s.mp3,他這次扮演的角色是警察。,,名詞,,11社會關係與行為
11-58,講究,gong^ giu^ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-058.mp3,講究,佢對食个十分講究。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-058s.mp3,他對吃的東西十分講究。,,動詞,,11社會關係與行為
11-59,拐,guai^ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-059.mp3,哄騙,"細子愛顧好，無會得人拐走。
阿明直直唩，阿依提糖拐佢。",https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-059s.mp3,"小孩要看緊一點，不然會被人拐走。
阿明一直哭，媽媽拿糖果哄他。",,動詞,,11社會關係與行為
11-60,貴姓,gui^ siang^ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-060.mp3,貴姓,請問你貴姓？,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-060s.mp3,請問你貴姓？,,名詞,,11社會關係與行為
11-61,公共場所,gungˇ kiung chongˋ su^ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-061.mp3,公共場所,公共場所毋會用食薰。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-061s.mp3,公共場所不能抽菸。,,名詞,,11社會關係與行為
11-62,合作,habˋ zooˊ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-062.mp3,合作,"合作社
互相合作",https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-062s.mp3,"合作社
互相合作",,動詞,,11社會關係與行為
11-63,限制,heen zhi^ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-063.mp3,限制,參觀精密儀器工廠，限制真多。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-063s.mp3,參觀精密儀器工廠，限制很多。,,動詞,,11社會關係與行為
11-64,行動,hangˋ tungˇ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-064.mp3,行動,"佢个腳行動無方便。
講啊即愛較緊行動",https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-064s.mp3,"他的腳行動不方便。
說了就要快點行動",,名詞,動詞,11社會關係與行為
11-65,後哀,heu oiˇ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-065.mp3,繼母,厥後哀對子女攏真惜，無分前後。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-065s.mp3,她繼母對子女都很疼愛，沒有分前後。,,名詞,,11社會關係與行為
11-66,惑人,fooˊ nginˋ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-066.mp3,使詐欺人,這個人真會惑人，你即毋好得佢惑着。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-066s.mp3,這個人很會訛詐人，你可別被他騙了。,,動詞,,11社會關係與行為
11-67,訓練,fun^ leen ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-067.mp3,訓練,"佢討參加新生訓練。
逐日訓練正會進步。",https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-067s.mp3,"他要參加新生訓練。
每天訓練才會進步。",,動詞,,11社會關係與行為
11-68,偎靠,bba^ koo^ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-068.mp3,倚靠、信賴,這個後生子人做事打拚硬直，會用偎靠。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-068s.mp3,這個年輕人做事認真正直，可以信賴。,,動詞,,11社會關係與行為
11-69,邀請,rhiooˇ ciang^ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-069.mp3,邀請,佢邀請𠊎去厥屋下尞。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-069s.mp3,他邀請我去他家玩。,,動詞,,11社會關係與行為
11-70,要求,rhiooˇ kiuˋ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-070.mp3,要求,你提出个要求忒多，無法度歸下答應你。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-070s.mp3,你提出的要求太多，無法全部答應你。,,名詞,,11社會關係與行為
11-71,應承,en^ shinˋ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-071.mp3,承諾,若係做毋會到即毋好儘採應承人。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-071s.mp3,如果做不到就不要隨便承諾別人。,,動詞,,11社會關係與行為
11-72,約會,rhiooˊ fui,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-072.mp3,約會,著恁靚，討去哪位約會？,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-072s.mp3,穿那麼漂亮，要去哪裡約會？,,動詞,,11社會關係與行為
11-73,遊行,rhiuˋ hangˋ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-073.mp3,遊行,雙十節遊行,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-073s.mp3,雙十節遊行,,名詞,,11社會關係與行為
11-74,相借問,siongˇ ziaˊ mun^ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-074.mp3,打招呼,堵着熟事人愛相借問，正有禮貌。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-074s.mp3,遇到熟人要打招呼，才有禮貌。,,動詞,,11社會關係與行為
11-75,容,rhungˋ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-075.mp3,放任；縱容,容壞去！,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-075s.mp3,寵壞了,,動詞,,11社會關係與行為
11-76,容子,rhungˋ zu^ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-076.mp3,縱容孩子,容子跋壁,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-076s.mp3,姑息縱容孩子,,動詞,,11社會關係與行為
11-77,欺負,kiˇ fu ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-077.mp3,欺負,莫恁欺負人好無？,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-077s.mp3,不要這麼欺負人好嗎？,,動詞,,11社會關係與行為
11-78,奉勸,fung kuen^ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-078.mp3,勸告,愛聽序大人个奉勸,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-078s.mp3,要聽長輩的勸告,,動詞,,11社會關係與行為
11-79,牽成,kienˇ shinˋ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-079.mp3,提攜,感謝你个牽成。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-079s.mp3,感謝你的提攜。,,動詞,,11社會關係與行為
11-80,慶祝,kin^ zhuˊ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-080.mp3,慶祝,暗夜討慶祝阿怙个生日。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-080s.mp3,今晚要慶祝爸爸的生日。,,動詞,,11社會關係與行為
11-81,強調,kiongˋ teeu ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-081.mp3,強調,佢強調佢無惑人。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-081s.mp3,他強調他沒騙人。,,動詞,,11社會關係與行為
11-82,歡頭喜面,fanˇ teuˋ hi^ mien^ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-082.mp3,笑容滿面,佢對人總係歡頭喜面。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-082s.mp3,他對人總是笑容滿面。,,形容詞,,11社會關係與行為
11-83,苦毒,ku^ tu,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-083.mp3,虐待,毋會用苦毒動物。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-083s.mp3,不可以虐待動物。,,動詞,,11社會關係與行為
11-84,虧欠,kuiˇ kiam^ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-084.mp3,虧欠,𠊎這世人無虧欠麼儕，所以心安理得。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-084s.mp3,我這輩子沒有虧欠誰，所以心安理得。,,動詞,,11社會關係與行為
11-85,誣賴人,bbuˋ lai nginˋ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-085.mp3,誣賴人,毋會用無證據即儘採誣賴人。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-085s.mp3,不可以沒有證據就隨便誣賴人。,,動詞,,11社會關係與行為
11-86,落子,lau^ zu^ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-086.mp3,騙子,落子頭愛惑老儕。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-086s.mp3,騙子非常喜歡騙老人。,,名詞,,11社會關係與行為
11-87,惹,rhia^,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-087.mp3,招惹、捉弄,毋係𫣆自家个狗毋好惹佢，驚會起狂咬人。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-087s.mp3,不是我們自己的狗不要招惹牠，恐怕會發脾氣咬人。,,動詞,,11社會關係與行為
11-88,惹人,rhia^ nginˋ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-088.mp3,招惹人、捉弄人,佢在學校輒輒惹人，所以無麼个朋友。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-088s.mp3,他在學校常常捉弄人，所以沒什麼朋友。,,動詞,,11社會關係與行為
11-89,聯絡,lienˋ loo ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-089.mp3,聯絡,較緊打電話和佢聯絡。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-089s.mp3,快點打電話跟他聯絡。,,動詞,,11社會關係與行為
11-90,兩姊妹,liong^ zi^ moi^ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-090.mp3,兩姊妹；兩姊弟；兩兄妹,阿英和厥哥兩姊妹正差一歲。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-090s.mp3,阿英和她哥哥兩兄妹才相差一歲。,,名詞,,11社會關係與行為
11-91,錄取,liu ci^ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-091.mp3,錄取,這擺考試，佢高分錄取。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-091s.mp3,這次考試，他高分錄取。,,動詞,,11社會關係與行為
11-92,妹婿,moi^ se^ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-092.mp3,妹夫,,,,,名詞,,11社會關係與行為
11-93,弟嫂,teˇ soo^ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-093.mp3,弟媳婦,,,,,名詞,,11社會關係與行為
11-94,老阿婆,loo^ aˇ pooˋ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-094.mp3,老太太,行過來个老阿婆係你个麼儕？,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-094s.mp3,走過來的老太太是你的誰？,,名詞,,11社會關係與行為
11-95,老貨子,loo^ foo^ zu^ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-095.mp3,老傢伙,喊人老貨子真無禮貌。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-095s.mp3,叫人老傢伙很沒禮貌。,,名詞,,11社會關係與行為
11-96,鱸鰻,luˋ manˋ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-096.mp3,流氓；行為不受約束,遐個鱸鰻真惡。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-096s.mp3,那個流氓很凶惡。,,名詞,,11社會關係與行為
11-97,擂人（亂人）,luiˋ nginˋ (lon nginˋ) ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-097.mp3,煩人,歸日擂人即會！,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-097s.mp3,整天煩人最會！,,動詞,,11社會關係與行為
11-98,毋插人,mˋ cabˊ nginˋ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-098.mp3,不理人,和佢講事攏毋插人，真怪奇。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-098s.mp3,跟他說話都不理人，真奇怪。,,動詞,,11社會關係與行為
11-99,滿姑,manˇ guˇ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-099.mp3,最小的姑姑,,,,,名詞,,11社會關係與行為
11-100,滿姨,manˇ rhiˋ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-100.mp3,最小的姨媽,,,,,名詞,,11社會關係與行為
11-101,滿子,manˇ zu^ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-101.mp3,最小的兒子,,,,,名詞,,11社會關係與行為
11-102,民族,minˋ cu,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-102.mp3,民族,中華民族,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-102s.mp3,中華民族,,名詞,,11社會關係與行為
11-103,無伴,moˋ panˇ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-103.mp3,沒有伴,正降一個定，細子無伴好尞。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-103s.mp3,才生一個而已，小孩子沒有伴可以玩耍。,,動詞,,11社會關係與行為
11-104,問候（問）,mun^ heu (mun^) ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-104.mp3,問候,入門愛拁爺哀問候。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-104s.mp3,進門要向父母問安。,,動詞,,11社會關係與行為
11-105,确,kogˋ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-105.mp3,吝嗇,這個頭家确到討死。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-105s.mp3,這老闆吝嗇得要命。,,形容詞,,11社會關係與行為
11-106,熱心,ngiedˋ simˇ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-106.mp3,熱心,阿怙十分熱心。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-106s.mp3,爸爸非常熱心。,,形容詞,,11社會關係與行為
11-107,年歲,neenˋ se^ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-107.mp3,年齡,這个比賽係照年歲來分个。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-107s.mp3,這比賽是照年齡來分的。,,名詞,,11社會關係與行為
11-108,放饒（放讓）,biong^ ngiauˋ (biong^ ngiong),https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-108.mp3,原諒,犯重罪，毋得放饒。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-108s.mp3,犯重罪，不能原諒。,,動詞,,11社會關係與行為
11-109,認分,ngin fun,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-109.mp3,守本分,各人个命無共樣，愛認分。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-109s.mp3,每個人的命運都不一樣，要守本分。,,動詞,,11社會關係與行為
11-110,誤會,ngu fui ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-110.mp3,誤會,"這係一個誤會。
毋會用儘採誤會別儕。",https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-110s.mp3,"這是一個誤會。
不可以隨便誤會別人。",,動詞,,11社會關係與行為
11-111,奴才,nuˋ caiˋ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-111.mp3,奴才,佢對子兒有求必應，做到像奴才共款。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-111s.mp3,他對子女有求必應，做得像奴才一樣。,,名詞,,11社會關係與行為
11-112,阿佅（嬰仔）,aˇ moiˊ (eenn aˋ) ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-112.mp3,嬰兒,阿佅真得人惜。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-112s.mp3,嬰兒很可愛。,,名詞,,11社會關係與行為
11-113,白食,pa shiedˋ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-113.mp3,白吃,佢真輒去人屋下白食。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-113s.mp3,他經常去別人家裡白吃。,,動詞,,11社會關係與行為
11-114,陪,pueˋ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-114.mp3,陪伴,𠊎愛上課，無閒陪你尞,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-114s.mp3,我要上課，沒空陪你玩,,動詞,,11社會關係與行為
11-115,培養,pueˋ rhiong^ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-115.mp3,培養,你愛好好培養佢。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-115s.mp3,你要好好培養他。,,動詞,,11社會關係與行為
11-116,膨風,pong^ fungˇ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-116.mp3,吹牛,佢真會膨風，莫信佢！,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-116s.mp3,他很會吹牛，不要相信他！,,動詞,,11社會關係與行為
11-117,歕雞胲,punˋ geˇ goiˇ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-117.mp3,吹氣球，引申為吹牛之義,佢一日到暗歕雞胲，講事無人信。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-117s.mp3,他一天到晚吹牛，講話沒人相信。,,動詞,,11社會關係與行為
11-118,親家㜷,cinˇ gaˇ miˇ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-118.mp3,親家母,,,,,名詞,,11社會關係與行為
11-119,簽名,ciamˇ miangˋ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-119.mp3,簽名,請在這個格內底簽名。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-119s.mp3,請在這格子裡簽名。,,動詞,名詞,11社會關係與行為
11-120,請教,ciang^ gau^ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-120.mp3,請教,請教一下,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-120s.mp3,請教一下,,動詞,,11社會關係與行為
11-121,親家,cinˇ gaˇ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-121.mp3,親家,,,,,名詞,,11社會關係與行為
11-122,煞手,sadˊ shiu^ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-122.mp3,果決、乾淨俐落,佢做事真煞手。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-122s.mp3,他工作很俐落。,,形容詞,,11社會關係與行為
11-123,妹子,moi^ zu^ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-123.mp3,少女；年輕女孩,遠遠行過來个係一個妹子。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-123s.mp3,遠遠走過來的是一位少女。,,名詞,,11社會關係與行為
11-124,年歲,neenˋ se^ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-124.mp3,年紀,阿公年歲真大。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-124s.mp3,祖父年紀很大。,,名詞,,11社會關係與行為
11-125,序大人,si tai nginˋ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-125.mp3,長輩,對序大人愛有禮貌。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-125s.mp3,對長輩要有禮貌。,,名詞,,11社會關係與行為
11-126,喊上喊落,heem^ shong heem^ loo ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-126.mp3,呼來喚去,今日人客真多，佢歸日得人喊上喊落。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-126s.mp3,今天客人很多，他整天被人呼來喚去。,,動詞,,11社會關係與行為
11-127,實在事,shidˋ cai su,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-127.mp3,實話,𠊎認為佢無講實在事。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-127s.mp3,我認為他沒說實話。,,名詞,,11社會關係與行為
11-128,講人,gong^ nginˋ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-128.mp3,稱說（批評人或稱讚人）,誰人背後無人講，哪個人前不講人（諺）,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-128s.mp3,哪一個人的背後沒有人說他閒話，哪一個人在他人面前不稱說（或批評）別人。,,動詞,,11社會關係與行為
11-129,上家下家,shong gaˇ haˇ gaˇ ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-129.mp3,鄰居,上家下家有來有去，感情真好。,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-129s.mp3,鄰居有來有往，感情很好。,,名詞,,11社會關係與行為
11-130,熟絡,shu loo ,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-130.mp3,熟練、熟悉,"捉雞佢真熟絡
多練習即會熟絡",https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-130s.mp3,"捉雞他很熟練
多練習就會熟悉",,動詞,,11社會關係與行為
11-131,熟事,shiu su,https://wiki.hakka.gov.tw/file/107/2/zh/w/1zh-11-131.mp3,熟識,佢人熟事真多年啊！,https://wiki.hakka.gov.tw/file/107/2/zh/s/1zh-11-131s.mp3,他們認識很多年了！,,動詞,,11社會關係與行為
